Ano;Mês;Fornecedor Destino;Distribuidor Origem;Código do Produto;Nome do Produto;Região Origem;UF Origem;Localidade Destino;Região Destinatário;UF Destino;Código de Embalagem GLP;Quantidade de Produto (mil ton)
2018;6;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;S;PR;ARAUCARIA, PR;S;PR;A Granel;12,487226
2018;6;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;S;RS;CANOAS, RS;S;RS;A Granel;9,903571
2018;6;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;S;SC;ITAJAI, SC;S;SC;A Granel;0,138617
2018;6;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;ES;ARACRUZ, ES;SE;ES;A Granel;5,020549
2018;6;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;MG;BETIM, MG;SE;MG;A Granel;10,679242
2018;6;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;RJ;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;34,142354
2018;6;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;RJ;MACAE, RJ;SE;RJ;A Granel;0,866119
2018;6;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;SP;MAUA, SP;SE;SP;A Granel;17,492732
2018;6;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;10,258458
2018;6;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;16,724899
2018;6;PETROLEO BRASILEIRO S/A;USEGÁS DISTRIBUIDORA DE GÁS LTDA. - EPP;210203001;GLP;S;PR;ARAUCARIA, PR;S;PR;A Granel;0,053915
2018;6;REFINARIA DE PETRÓLEO RIOGRANDENSE S.A.;COMPANHIA ULTRAGAZ S A;210203001;GLP;S;RS;RIO GRANDE, RS;S;RS;A Granel;0,147910
2018;6;REFINARIA DE PETRÓLEO RIOGRANDENSE S.A.;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;S;RS;RIO GRANDE, RS;S;RS;P 190;0,228880
2018;6;REFINARIA DE PETRÓLEO RIOGRANDENSE S.A.;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;S;RS;RIO GRANDE, RS;S;RS;A Granel;1,245060
2018;6;VALE S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;N;PA;OURILANDIA DO NORTE, PA;N;PA;A Granel;-0,005390
2018;7;BRASKEM S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;SP;SANTO ANDRE, SP;SE;SP;A Granel;0,701764
2018;7;BRASKEM S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;SE;SP;SANTO ANDRE, SP;SE;SP;A Granel;0,867690
2018;7;BRASKEM S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210201002;PROPANO ESPECIAL;SE;SP;MAUA, SP;SE;SP;A Granel;0,146120
2018;7;PETROLEO BRASILEIRO S/A;AMAZONGAS DISTRIB DE GAS LIQUEF DE PETROLEO LTDA;210203001;GLP;N;AM;MANAUS, AM;N;AM;A Granel;3,356511
2018;7;PETROLEO BRASILEIRO S/A;AMAZONGAS DISTRIB DE GAS LIQUEF DE PETROLEO LTDA;210203001;GLP;N;RO;COARI, AM;N;AM;A Granel;2,041879
2018;7;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;N;PA;BELEM, PA;N;PA;A Granel;1,440000
2018;7;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;AL;PILAR, AL;NE;AL;A Granel;0,125210
2018;7;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;BA;ARACRUZ, ES;SE;ES;A Granel;0,028860
2018;7;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;BA;SAO FRANCISCO DO CONDE, BA;NE;BA;A Granel;15,343391
2018;7;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;CE;FORTALEZA, CE;NE;CE;A Granel;4,427000
2018;7;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;MA;SAO LUIS, MA;NE;MA;A Granel;1,032328
2018;7;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;PE;IPOJUCA, PE;NE;PE;A Granel;20,374186
2018;7;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;RN;NATAL, RN;NE;RN;A Granel;0,104030
2018;7;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;SE;ARACAJU, SE;NE;SE;A Granel;0,785950
2018;7;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210202002;BUTANO ESPECIAL;SE;SP;SANTOS, SP;SE;SP;A Granel;2,596083
2018;7;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;CO;DF;MACAE, RJ;SE;RJ;A Granel;0,447200
2018;7;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;S;PR;ARAUCARIA, PR;S;PR;A Granel;15,664409
2018;7;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;S;RS;CANOAS, RS;S;RS;A Granel;4,363131
2018;7;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;S;RS;RIO GRANDE, RS;S;RS;A Granel;2,879489
2018;7;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;S;SC;ITAJAI, SC;S;SC;A Granel;0,327930
2018;7;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;ES;ARACRUZ, ES;SE;ES;A Granel;2,423070
2018;7;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;MG;BETIM, MG;SE;MG;A Granel;4,041039
2018;7;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;MG;MACAE, RJ;SE;RJ;A Granel;0,889240
2018;7;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;RJ;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;10,615798
2018;7;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;SP;MACAE, RJ;SE;RJ;A Granel;0,027690
2018;7;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;SP;MAUA, SP;SE;SP;A Granel;19,420090
2018;7;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;12,098251
2018;7;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;SP;SANTOS, SP;SE;SP;A Granel;12,778939
2018;7;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;18,541117
2018;7;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;S;RS;CANOAS, RS;S;RS;P 190;0,811032
2018;7;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;S;RS;MACAE, RJ;SE;RJ;A Granel;0,054120
2018;7;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;S;RS;RIO GRANDE, RS;S;RS;P 190;0,368729
2018;7;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;SE;ES;ARACRUZ, ES;SE;ES;A Granel;1,543810
2018;7;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;SE;RJ;DUQUE DE CAXIAS, RJ;SE;RJ;P 190;0,976705
2018;7;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;SE;RJ;MACAE, RJ;SE;RJ;A Granel;0,073390
2018;7;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;SE;SP;MAUA, SP;SE;SP;P 190;13,306790
2018;7;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;2,380714
2018;7;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;5,610233
2018;7;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;NE;BA;SAO FRANCISCO DO CONDE, BA;NE;BA;A Granel;1,242246
2018;7;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;NE;CE;NATAL, RN;NE;RN;A Granel;0,195520
2018;7;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;NE;PE;IPOJUCA, PE;NE;PE;A Granel;6,202414
2018;7;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;S;PR;ARAUCARIA, PR;S;PR;A Granel;3,571820
2018;7;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;S;RS;CANOAS, RS;S;RS;A Granel;1,754218
2018;7;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;S;RS;RIO GRANDE, RS;S;RS;A Granel;1,144933
2018;7;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;S;SC;ITAJAI, SC;S;SC;A Granel;0,383910
2018;7;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;SE;MG;BETIM, MG;SE;MG;A Granel;3,183000
2018;7;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;SE;MG;MACAE, RJ;SE;RJ;A Granel;0,400820
2018;7;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;SE;RJ;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;12,951731
2018;7;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;SE;SP;MAUA, SP;SE;SP;A Granel;10,683217
2018;7;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;6,551097
2018;7;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;5,041545
2018;7;PETROLEO BRASILEIRO S/A;GASBALL ARMAZENADORA E DISTRIBUIDORA LTDA.;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;0,394349
2018;7;PETROLEO BRASILEIRO S/A;GASBALL ARMAZENADORA E DISTRIBUIDORA LTDA.;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;0,100178
2018;7;PETROLEO BRASILEIRO S/A;GLP GAS DISTRIBUIDORA DE GAS LTDA.;210203001;GLP;SE;RJ;MACAE, RJ;SE;RJ;A Granel;1,021330
2018;7;PETROLEO BRASILEIRO S/A;GÁS PONTO COM DISTRIBUIDORA DE GÁS S.A.;210203001;GLP;S;PR;ARAUCARIA, PR;S;PR;A Granel;0,599839
2018;7;PETROLEO BRASILEIRO S/A;GÁS PONTO COM DISTRIBUIDORA DE GÁS S.A.;210203001;GLP;S;SC;ITAJAI, SC;S;SC;A Granel;0,214980
2018;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210202002;BUTANO ESPECIAL;SE;SP;SANTOS, SP;SE;SP;A Granel;2,512809
2018;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;N;PA;BELEM, PA;N;PA;A Granel;6,140888
2018;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;BA;ARACRUZ, ES;SE;ES;A Granel;0,813680
2018;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;BA;SAO FRANCISCO DO CONDE, BA;NE;BA;A Granel;5,362832
2018;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;CE;FORTALEZA, CE;NE;CE;A Granel;5,756581
2018;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;CE;NATAL, RN;NE;RN;A Granel;0,323410
2018;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;MA;SAO LUIS, MA;NE;MA;A Granel;6,440310
2018;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;PE;IPOJUCA, PE;NE;PE;A Granel;14,050740
2018;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;RN;NATAL, RN;NE;RN;A Granel;1,379490
2018;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;SE;ARACAJU, SE;NE;SE;A Granel;0,216650
2018;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;SE;PILAR, AL;NE;AL;A Granel;0,328120
2018;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;S;PR;ARAUCARIA, PR;S;PR;A Granel;16,634367
2018;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;S;RS;CANOAS, RS;S;RS;A Granel;11,016539
2018;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;S;RS;RIO GRANDE, RS;S;RS;A Granel;5,924035
2018;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;S;SC;ITAJAI, SC;S;SC;A Granel;0,386400
2018;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;ES;ARACRUZ, ES;SE;ES;A Granel;1,639850
2018;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;MG;BETIM, MG;SE;MG;A Granel;8,479587
2018;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;RJ;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;10,243110
2018;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;RJ;MACAE, RJ;SE;RJ;A Granel;2,446180
2018;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;SP;MAUA, SP;SE;SP;A Granel;13,946665
2018;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;8,059995
2018;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;SP;SANTOS, SP;SE;SP;A Granel;11,983354
2018;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;7,727212
2018;7;PETROLEO BRASILEIRO S/A;MASTERGAS COMÉRCIO, TRANSPORTE E DISTRIBUIÇÃO DE GLP RIO CLARO LTDA.;210203001;GLP;SE;SP;MACAE, RJ;SE;RJ;A Granel;0,169740
2018;7;PETROLEO BRASILEIRO S/A;MINASGAS S/A INDUSTRIA E COMERCIO;210203001;GLP;NE;AL;PILAR, AL;NE;AL;A Granel;0,081400
2018;7;PETROLEO BRASILEIRO S/A;MINASGAS S/A INDUSTRIA E COMERCIO;210203001;GLP;NE;CE;FORTALEZA, CE;NE;CE;A Granel;0,904000
2018;7;PETROLEO BRASILEIRO S/A;MINASGAS S/A INDUSTRIA E COMERCIO;210203001;GLP;NE;CE;NATAL, RN;NE;RN;A Granel;0,478930
2018;7;PETROLEO BRASILEIRO S/A;MINASGAS S/A INDUSTRIA E COMERCIO;210203001;GLP;NE;PE;IPOJUCA, PE;NE;PE;A Granel;9,949625
2018;7;PETROLEO BRASILEIRO S/A;MINASGAS S/A INDUSTRIA E COMERCIO;210203001;GLP;NE;RN;NATAL, RN;NE;RN;A Granel;0,026980
2018;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;N;PA;BELEM, PA;N;PA;A Granel;11,646383
2018;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;AL;PILAR, AL;NE;AL;A Granel;2,176590
2018;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;BA;ARACRUZ, ES;SE;ES;A Granel;0,245820
2018;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;BA;MACAE, RJ;SE;RJ;A Granel;0,133860
2018;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;BA;SAO FRANCISCO DO CONDE, BA;NE;BA;A Granel;8,023281
2018;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;CE;FORTALEZA, CE;NE;CE;A Granel;10,621782
2018;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;MA;SAO LUIS, MA;NE;MA;A Granel;5,802800
2018;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;PE;IPOJUCA, PE;NE;PE;A Granel;22,235687
2018;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;RN;NATAL, RN;NE;RN;A Granel;2,072671
2018;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;SE;ARACAJU, SE;NE;SE;A Granel;1,097937
2018;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;S;PR;ARAUCARIA, PR;S;PR;A Granel;9,292216
2018;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;S;RS;CANOAS, RS;S;RS;A Granel;3,928996
2018;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;S;RS;RIO GRANDE, RS;S;RS;A Granel;1,729521
2018;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;S;SC;ITAJAI, SC;S;SC;A Granel;1,428370
2018;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;SE;ES;ARACRUZ, ES;SE;ES;A Granel;2,689890
2018;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;SE;MG;BETIM, MG;SE;MG;A Granel;4,889628
2018;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;SE;RJ;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;12,944753
2018;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;SE;RJ;MACAE, RJ;SE;RJ;A Granel;2,084530
2018;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;SE;SP;MACAE, RJ;SE;RJ;A Granel;0,487910
2018;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;SE;SP;MAUA, SP;SE;SP;A Granel;7,043830
2018;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;3,452602
2018;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;7,903887
2018;7;PETROLEO BRASILEIRO S/A;PROPANGAS LTDA.;210203001;GLP;SE;SP;MACAE, RJ;SE;RJ;A Granel;0,028080
2018;7;PETROLEO BRASILEIRO S/A;SERVGÁS DISTRIBUIDORA DE GÁS S. A.;210203001;GLP;S;PR;ARAUCARIA, PR;S;PR;A Granel;0,509391
2018;7;PETROLEO BRASILEIRO S/A;SERVGÁS DISTRIBUIDORA DE GÁS S. A.;210203001;GLP;SE;SP;MACAE, RJ;SE;RJ;A Granel;0,307840
2018;7;PETROLEO BRASILEIRO S/A;SERVGÁS DISTRIBUIDORA DE GÁS S. A.;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;0,450437
2018;7;PETROLEO BRASILEIRO S/A;SOCIEDADE FOGAS LTDA;210203001;GLP;N;AM;MANAUS, AM;N;AM;A Granel;5,698450
2018;7;PETROLEO BRASILEIRO S/A;SOCIEDADE FOGAS LTDA;210203001;GLP;N;RO;COARI, AM;N;AM;A Granel;4,301081
2018;7;PETROLEO BRASILEIRO S/A;SOS GÁS DISTRIBUIDORA LTDA;210203001;GLP;NE;PB;NATAL, RN;NE;RN;A Granel;0,072290
2018;7;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;CO;DF;MACAE, RJ;SE;RJ;A Granel;0,160260
2018;7;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;N;PA;BELEM, PA;N;PA;A Granel;3,291410
2018;7;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;NE;BA;ARACRUZ, ES;SE;ES;A Granel;1,575490
2018;7;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;NE;BA;SAO FRANCISCO DO CONDE, BA;NE;BA;A Granel;5,218549
2018;7;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;NE;MA;SAO LUIS, MA;NE;MA;A Granel;0,982000
2018;7;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;NE;SE;ARACAJU, SE;NE;SE;A Granel;0,026340
2018;7;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;NE;SE;PILAR, AL;NE;AL;A Granel;0,148360
2018;7;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;S;PR;ARAUCARIA, PR;S;PR;A Granel;13,819828
2018;7;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;S;RS;CANOAS, RS;S;RS;A Granel;7,323446
2018;7;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;S;RS;RIO GRANDE, RS;S;RS;A Granel;4,600861
2018;7;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;S;SC;ITAJAI, SC;S;SC;A Granel;0,158933
2018;7;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;ES;ARACRUZ, ES;SE;ES;A Granel;6,484837
2018;7;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;MG;BETIM, MG;SE;MG;A Granel;10,782897
2018;7;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;RJ;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;35,304763
2018;7;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;RJ;MACAE, RJ;SE;RJ;A Granel;0,961711
2018;7;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;SP;MAUA, SP;SE;SP;A Granel;12,546816
2018;7;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;7,548666
2018;7;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;13,370555
2018;7;PETROLEO BRASILEIRO S/A;USEGÁS DISTRIBUIDORA DE GÁS LTDA. - EPP;210203001;GLP;S;PR;ARAUCARIA, PR;S;PR;A Granel;0,056777
2018;7;REFINARIA DE PETRÓLEO RIOGRANDENSE S.A.;COMPANHIA ULTRAGAZ S A;210203001;GLP;S;RS;RIO GRANDE, RS;S;RS;A Granel;0,196580
2018;7;REFINARIA DE PETRÓLEO RIOGRANDENSE S.A.;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;S;RS;RIO GRANDE, RS;S;RS;P 190;0,267050
2018;7;REFINARIA DE PETRÓLEO RIOGRANDENSE S.A.;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;S;RS;RIO GRANDE, RS;S;RS;A Granel;1,365280
2018;7;VALE S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;N;PA;OURILANDIA DO NORTE, PA;N;PA;A Granel;-0,002080
2018;7;VALE S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;RJ;MANGARATIBA, RJ;SE;RJ;P 20;-0,000960
2018;8;BRASKEM S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;SP;SANTO ANDRE, SP;SE;SP;A Granel;0,815420
